(R14, R11, "-R"):   16.636 (  5.9629),    0.019,  8192  0x46000000  [  16.626,   16.626,   16.629,   16.627,   16.674]
(R14, R11, "R-"):   16.637 (  5.9630),    0.014,  8192  0x46000000  [  16.665,   16.632,   16.631,   16.628,   16.628]
(R14, R11, "RR"):   16.637 (  5.9629),    0.020,  8192  0x46000000  [  16.677,   16.622,   16.625,   16.628,   16.631]
(R14, R12, "--"):   32.888 ( 11.7878),    0.049,  8192  0x46000000  [  32.845,   32.876,   32.895,   32.979,   32.845]
(R14, R12, "-R"):   16.784 (  6.0157),    0.039,  8192  0x46000000  [  16.759,   16.852,   16.753,   16.803,   16.752]
(R14, R12, "R-"):   32.875 ( 11.7830),    0.042,  8192  0x46000000  [  32.845,   32.845,   32.951,   32.887,   32.845]
(R14, R12, "RR"):   16.744 (  6.0015),    0.019,  8192  0x46000000  [  16.755,   16.707,   16.755,   16.753,   16.751]
(R14, R13, "--"):   16.636 (  5.9626),    0.021,  8192  0x46000000  [  16.627,   16.625,   16.626,   16.678,   16.622]
(R14, R13, "-R"):   16.640 (  5.9640),    0.045,  8192  0x46000000  [  16.701,   16.678,   16.623,   16.572,   16.624]
(R14, R13, "R-"):   16.665 (  5.9730),    0.032,  8192  0x46000000  [  16.679,   16.716,   16.665,   16.631,   16.632]
(R14, R13, "RR"):   16.667 (  5.9738),    0.022,  8192  0x46000000  [  16.673,   16.682,   16.623,   16.677,   16.680]
(R14, R14, "--"):   16.618 (  5.9563),    0.038,  8192  0x46000000  [  16.625,   16.577,   16.681,   16.579,   16.628]
(R14, R14, "-R"):   16.652 (  5.9685),    0.024,  8192  0x46000000  [  16.622,   16.678,   16.672,   16.665,   16.624]
(R14, R14, "R-"):   16.656 (  5.9700),    0.040,  8192  0x46000000  [  16.628,   16.628,   16.726,   16.676,   16.624]
(R14, R14, "RR"):   16.644 (  5.9657),    0.020,  8192  0x46000000  [  16.626,   16.656,   16.679,   16.630,   16.630]
(R14, R15, "--"):   16.635 (  5.9624),    0.020,  8192  0x46000000  [  16.629,   16.675,   16.622,   16.624,   16.625]
(R14, R15, "-R"):   16.657 (  5.9702),    0.026,  8192  0x46000000  [  16.678,   16.678,   16.626,   16.625,   16.677]
(R14, R15, "R-"):   16.637 (  5.9630),    0.021,  8192  0x46000000  [  16.624,   16.627,   16.678,   16.627,   16.628]
(R14, R15, "RR"):   16.647 (  5.9668),    0.026,  8192  0x46000000  [  16.623,   16.680,   16.627,   16.679,   16.628]
(R15, R8 , "--"):   32.885 ( 11.7869),    0.051,  8192  0x46000000  [  32.844,   32.846,   32.944,   32.951,   32.842]
(R15, R8 , "-R"):   16.773 (  6.0117),    0.024,  8192  0x46000000  [  16.752,   16.803,   16.802,   16.752,   16.754]
(R15, R8 , "R-"):   32.865 ( 11.7796),    0.043,  8192  0x46000000  [  32.951,   32.845,   32.844,   32.844,   32.842]
(R15, R8 , "RR"):   16.763 (  6.0084),    0.038,  8192  0x46000000  [  16.804,   16.702,   16.752,   16.805,   16.754]
(R15, R9 , "--"):   16.626 (  5.9592),    0.003,  8192  0x46000000  [  16.625,   16.624,   16.628,   16.623,   16.631]
(R15, R9 , "-R"):   16.618 (  5.9564),    0.022,  8192  0x46000000  [  16.630,   16.629,   16.629,   16.574,   16.630]
(R15, R9 , "R-"):   16.636 (  5.9627),    0.021,  8192  0x46000000  [  16.625,   16.677,   16.626,   16.624,   16.628]
(R15, R9 , "RR"):   16.618 (  5.9563),    0.021,  8192  0x46000000  [  16.624,   16.629,   16.632,   16.577,   16.628]
(R15, R10, "--"):   16.620 (  5.9570),    0.020,  8192  0x46000000  [  16.581,   16.627,   16.629,   16.630,   16.633]
(R15, R10, "-R"):   16.624 (  5.9585),    0.002,  8192  0x46000000  [  16.621,   16.625,   16.624,   16.625,   16.626]
(R15, R10, "R-"):   16.639 (  5.9637),    0.021,  8192  0x46000000  [  16.630,   16.627,   16.628,   16.627,   16.681]
(R15, R10, "RR"):   16.647 (  5.9666),    0.041,  8192  0x46000000  [  16.626,   16.628,   16.728,   16.625,   16.627]
(R15, R11, "--"):   32.956 ( 11.8121),    0.061,  8192  0x46000000  [  33.048,   33.011,   32.904,   32.905,   32.911]
(R15, R11, "-R"):   16.810 (  6.0250),    0.020,  8192  0x46000000  [  16.800,   16.799,   16.800,   16.800,   16.850]
(R15, R11, "R-"):   16.812 (  6.0259),    0.025,  8192  0x46000000  [  16.797,   16.801,   16.802,   16.799,   16.862]
(R15, R11, "RR"):   16.699 (  5.9852),    0.030,  8192  0x46000000  [  16.662,   16.714,   16.737,   16.665,   16.716]
(R15, R12, "--"):   32.848 ( 11.7733),    0.001,  8192  0x46000000  [  32.846,   32.848,   32.850,   32.847,   32.847]
(R15, R12, "-R"):   16.746 (  6.0021),    0.020,  8192  0x46000000  [  16.750,   16.707,   16.758,   16.753,   16.761]
(R15, R12, "R-"):   32.873 ( 11.7823),    0.058,  8192  0x46000000  [  32.844,   32.844,   32.988,   32.843,   32.844]
(R15, R12, "RR"):   16.764 (  6.0085),    0.021,  8192  0x46000000  [  16.805,   16.755,   16.756,   16.751,   16.751]
(R15, R13, "--"):   16.655 (  5.9694),    0.024,  8192  0x46000000  [  16.677,   16.628,   16.681,   16.663,   16.624]
(R15, R13, "-R"):   16.672 (  5.9758),    0.012,  8192  0x46000000  [  16.679,   16.664,   16.686,   16.679,   16.654]
(R15, R13, "R-"):   16.635 (  5.9622),    0.012,  8192  0x46000000  [  16.627,   16.659,   16.629,   16.628,   16.630]
(R15, R13, "RR"):   16.677 (  5.9774),    0.074,  8192  0x46000000  [  16.626,   16.678,   16.820,   16.633,   16.628]
(R15, R14, "--"):   16.661 (  5.9718),    0.031,  8192  0x46000000  [  16.675,   16.705,   16.675,   16.628,   16.623]
(R15, R14, "-R"):   16.638 (  5.9635),    0.015,  8192  0x46000000  [  16.632,   16.630,   16.630,   16.630,   16.669]
(R15, R14, "R-"):   16.637 (  5.9629),    0.019,  8192  0x46000000  [  16.627,   16.625,   16.627,   16.629,   16.675]
(R15, R14, "RR"):   16.629 (  5.9603),    0.002,  8192  0x46000000  [  16.629,   16.627,   16.634,   16.628,   16.628]
(R15, R15, "--"):   16.614 (  5.9548),    0.020,  8192  0x46000000  [  16.625,   16.620,   16.625,   16.574,   16.626]
(R15, R15, "-R"):   16.645 (  5.9661),    0.025,  8192  0x46000000  [  16.677,   16.624,   16.627,   16.675,   16.624]
(R15, R15, "R-"):   16.615 (  5.9553),    0.039,  8192  0x46000000  [  16.574,   16.625,   16.574,   16.680,   16.624]
(R15, R15, "RR"):   16.648 (  5.9671),    0.026,  8192  0x46000000  [  16.628,   16.683,   16.625,   16.677,   16.628]
